ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,SurfaceHeight_km,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
1.0,0.100,0.00,0.00,3386.988,3386.888,3.727,222.8,5.562e+02,1.321e-02,11.642,12.547,237.0,6.398e+02,0.869,1.630,214.0,6.302e+02,1.536e-02,0.0,1.296e-02,1.348e-02,1.333e-02,0.9,2.00,236.0,0.25,-14.0,-15.7,-12.3,-13.2,-1.4,3.4,0.000,-2.4,-0.1,1.633,-3.8,3.3,1.633,2.9,2.9,1.509,359.80,-0.09,360.00,12.00,0.09,5.04,1.56,88774.9,1.8318e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9888e+21,1.50,1.63,39.96,1.7455e+23,96.53,95.29,44.01,1.8114e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9813e+21,1.75,2.72,28.02,2.3548e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4598e+20,0.06,0.13,18.02,223.2,5.582e+02,1.324e-02,-1.2,0.9,217.2,229.9,1.269e-02,1.371e-02,-1.632,-9.212,0.00,-9.212,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.476,593207.016,99,0.0
1.1,0.110,0.00,0.00,3386.998,3386.888,3.727,222.8,5.557e+02,1.320e-02,11.642,12.547,237.0,6.398e+02,0.869,1.640,214.0,6.296e+02,1.535e-02,0.0,1.294e-02,1.347e-02,1.331e-02,0.8,2.00,236.1,0.25,-14.0,-15.7,-12.3,-13.3,-1.4,3.4,0.000,-2.2,-0.1,1.639,-3.6,3.3,1.639,2.9,2.9,1.505,359.80,-0.09,360.00,12.00,0.09,5.04,1.56,88774.9,1.8304e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9864e+21,1.50,1.63,39.96,1.7441e+23,96.53,95.29,44.01,1.8100e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9774e+21,1.75,2.72,28.02,2.3529e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4558e+20,0.06,0.13,18.02,223.2,5.577e+02,1.323e-02,-1.2,0.9,217.2,229.9,1.268e-02,1.370e-02,-1.632,-9.202,0.00,-9.202,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.382,592728.459,99,0.0
1.2,0.120,0.00,0.00,3387.008,3386.888,3.727,222.8,5.553e+02,1.319e-02,11.642,12.547,237.0,6.398e+02,0.868,1.650,214.0,6.290e+02,1.534e-02,0.0,1.293e-02,1.346e-02,1.330e-02,0.8,2.00,236.1,0.25,-14.0,-15.7,-12.3,-13.3,-1.3,3.4,0.000,-2.4,-0.0,1.698,-3.7,3.3,1.698,2.9,2.9,1.502,359.80,-0.09,360.00,12.00,0.09,5.04,1.56,88774.9,1.8289e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9840e+21,1.50,1.63,39.96,1.7427e+23,96.53,95.29,44.01,1.8085e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9734e+21,1.75,2.72,28.02,2.3511e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4517e+20,0.06,0.13,18.02,223.2,5.573e+02,1.322e-02,-1.2,0.9,217.2,229.9,1.267e-02,1.369e-02,-1.632,-9.192,0.00,-9.192,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.288,592250.289,99,0.0
1.3,0.130,0.00,0.00,3387.018,3386.888,3.727,222.8,5.548e+02,1.318e-02,11.642,12.547,237.0,6.398e+02,0.867,1.660,214.0,6.284e+02,1.532e-02,0.0,1.292e-02,1.345e-02,1.328e-02,0.7,2.00,236.2,0.25,-14.0,-15.7,-12.3,-13.4,-1.3,3.4,0.000,-2.5,-0.1,1.671,-3.9,3.3,1.671,2.9,2.9,1.498,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8275e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9817e+21,1.50,1.63,39.96,1.7413e+23,96.53,95.29,44.01,1.8071e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9694e+21,1.75,2.72,28.02,2.3492e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4477e+20,0.06,0.13,18.02,223.2,5.568e+02,1.321e-02,-1.2,0.9,217.2,229.9,1.266e-02,1.368e-02,-1.632,-9.182,0.00,-9.182,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.194,591772.506,99,0.0
1.4,0.140,0.00,0.00,3387.028,3386.888,3.727,222.8,5.543e+02,1.317e-02,11.642,12.547,237.0,6.398e+02,0.866,1.670,214.0,6.278e+02,1.531e-02,0.0,1.291e-02,1.344e-02,1.326e-02,0.7,2.00,236.2,0.25,-14.0,-15.7,-12.2,-13.4,-1.3,3.4,0.000,-2.4,-0.2,1.610,-3.7,3.2,1.610,2.9,2.9,1.494,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8260e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9793e+21,1.50,1.63,39.96,1.7400e+23,96.53,95.29,44.01,1.8056e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9655e+21,1.75,2.72,28.02,2.3473e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4437e+20,0.06,0.13,18.02,223.2,5.563e+02,1.320e-02,-1.2,0.9,217.2,229.8,1.265e-02,1.367e-02,-1.632,-9.172,0.00,-9.172,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.101,591295.110,99,0.0
1.5,0.150,0.00,0.00,3387.038,3386.888,3.727,222.8,5.538e+02,1.316e-02,11.642,12.547,237.0,6.398e+02,0.866,1.680,214.0,6.273e+02,1.530e-02,0.0,1.290e-02,1.342e-02,1.326e-02,0.8,2.00,236.1,0.25,-14.0,-15.6,-12.2,-13.3,-1.3,3.4,0.000,-2.2,-0.2,1.569,-3.5,3.2,1.569,2.9,2.9,1.490,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8245e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9769e+21,1.50,1.63,39.96,1.7386e+23,96.53,95.29,44.01,1.8042e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9615e+21,1.75,2.72,28.02,2.3454e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4397e+20,0.06,0.13,18.02,223.1,5.558e+02,1.319e-02,-1.2,0.9,217.2,229.8,1.264e-02,1.365e-02,-1.632,-9.162,0.00,-9.162,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,116.007,590818.101,99,0.0
1.6,0.160,0.00,0.00,3387.048,3386.888,3.727,222.7,5.533e+02,1.315e-02,11.642,12.547,237.0,6.398e+02,0.865,1.690,214.0,6.267e+02,1.528e-02,0.0,1.289e-02,1.341e-02,1.324e-02,0.6,2.00,236.2,0.25,-14.0,-15.6,-12.2,-13.4,-1.3,3.4,0.000,-2.1,-0.2,1.454,-3.4,3.1,1.454,2.9,2.9,1.486,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8231e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9745e+21,1.50,1.63,39.96,1.7372e+23,96.53,95.29,44.01,1.8027e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9575e+21,1.75,2.72,28.02,2.3436e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4357e+20,0.06,0.13,18.02,223.1,5.553e+02,1.318e-02,-1.2,0.9,217.1,229.8,1.264e-02,1.364e-02,-1.632,-9.152,0.00,-9.152,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.913,590341.477,99,0.0
1.7,0.170,0.00,0.00,3387.058,3386.888,3.727,222.7,5.529e+02,1.314e-02,11.642,12.547,237.0,6.398e+02,0.864,1.700,214.0,6.261e+02,1.527e-02,0.0,1.288e-02,1.340e-02,1.319e-02,0.4,2.00,236.6,0.25,-13.9,-15.6,-12.2,-13.6,-1.3,3.4,0.000,-2.1,-0.2,1.473,-3.4,3.2,1.473,2.9,2.9,1.483,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8216e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9722e+21,1.50,1.63,39.96,1.7358e+23,96.53,95.29,44.01,1.8013e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9536e+21,1.75,2.72,28.02,2.3417e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4317e+20,0.06,0.13,18.02,223.1,5.549e+02,1.317e-02,-1.2,0.9,217.1,229.8,1.263e-02,1.363e-02,-1.632,-9.142,0.00,-9.142,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.820,589865.239,99,0.0
1.8,0.180,0.00,0.00,3387.068,3386.888,3.727,222.7,5.524e+02,1.313e-02,11.642,12.547,237.0,6.398e+02,0.863,1.710,214.0,6.255e+02,1.526e-02,0.0,1.287e-02,1.339e-02,1.320e-02,0.5,2.00,236.4,0.25,-13.9,-15.6,-12.2,-13.5,-1.3,3.4,0.000,-1.9,-0.2,1.408,-3.2,3.1,1.408,2.9,2.9,1.479,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8202e+23,1.889e+02,1.335e+00,43.442,0.9869,2.9698e+21,1.50,1.63,39.96,1.7344e+23,96.53,95.29,44.01,1.7999e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9496e+21,1.75,2.72,28.02,2.3398e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4277e+20,0.06,0.13,18.02,223.1,5.544e+02,1.316e-02,-1.2,0.9,217.1,229.7,1.262e-02,1.362e-02,-1.632,-9.132,0.00,-9.132,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.726,589389.387,99,0.0
1.9,0.190,0.00,0.00,3387.078,3386.888,3.727,222.7,5.519e+02,1.312e-02,11.642,12.547,237.0,6.398e+02,0.863,1.720,214.0,6.250e+02,1.524e-02,0.0,1.286e-02,1.338e-02,1.321e-02,0.7,2.00,236.2,0.25,-13.9,-15.6,-12.2,-13.3,-1.3,3.3,0.000,-2.1,-0.2,1.450,-3.4,3.1,1.450,2.9,2.9,1.475,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8187e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9674e+21,1.50,1.63,39.96,1.7330e+23,96.53,95.29,44.01,1.7984e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9457e+21,1.75,2.72,28.02,2.3380e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4237e+20,0.06,0.13,18.02,223.1,5.539e+02,1.315e-02,-1.2,0.9,217.1,229.7,1.261e-02,1.361e-02,-1.632,-9.122,0.00,-9.122,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.633,588913.920,99,0.0
2.0,0.200,0.00,0.00,3387.088,3386.888,3.727,222.7,5.514e+02,1.311e-02,11.642,12.547,237.0,6.398e+02,0.862,1.730,214.0,6.244e+02,1.523e-02,0.0,1.285e-02,1.337e-02,1.320e-02,0.7,2.00,236.1,0.25,-13.9,-15.6,-12.2,-13.3,-1.3,3.3,0.000,-2.3,-0.3,1.430,-3.6,3.0,1.430,2.9,2.9,1.471,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8173e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9651e+21,1.50,1.63,39.96,1.7316e+23,96.53,95.29,44.01,1.7970e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9418e+21,1.75,2.72,28.02,2.3361e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4197e+20,0.06,0.13,18.02,223.1,5.534e+02,1.314e-02,-1.2,0.9,217.1,229.7,1.260e-02,1.360e-02,-1.632,-9.112,0.00,-9.112,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.540,588438.837,99,0.0
2.1,0.210,0.00,0.00,3387.098,3386.888,3.727,222.7,5.510e+02,1.310e-02,11.642,12.547,237.0,6.398e+02,0.861,1.740,214.0,6.238e+02,1.522e-02,0.0,1.284e-02,1.336e-02,1.319e-02,0.7,2.00,236.1,0.25,-13.9,-15.6,-12.2,-13.3,-1.3,3.3,0.000,-2.2,-0.3,1.375,-3.5,3.0,1.375,2.9,2.9,1.467,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8158e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9627e+21,1.50,1.63,39.96,1.7303e+23,96.53,95.29,44.01,1.7956e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9378e+21,1.75,2.72,28.02,2.3342e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4158e+20,0.06,0.13,18.02,223.0,5.530e+02,1.312e-02,-1.2,0.9,217.1,229.7,1.259e-02,1.359e-02,-1.632,-9.102,0.00,-9.102,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.814e-06,115.447,587964.139,99,0.0
2.2,0.220,0.00,0.00,3387.108,3386.888,3.727,222.7,5.505e+02,1.309e-02,11.642,12.547,236.9,6.398e+02,0.860,1.750,214.0,6.232e+02,1.520e-02,0.0,1.283e-02,1.335e-02,1.319e-02,0.8,2.00,236.1,0.25,-13.9,-15.6,-12.2,-13.3,-1.3,3.3,0.000,-2.0,-0.3,1.459,-3.3,3.1,1.459,2.9,2.9,1.464,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8144e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9603e+21,1.50,1.63,39.96,1.7289e+23,96.53,95.29,44.01,1.7941e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9339e+21,1.75,2.72,28.02,2.3324e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4118e+20,0.06,0.13,18.02,223.0,5.525e+02,1.311e-02,-1.2,0.9,217.1,229.7,1.258e-02,1.357e-02,-1.632,-9.092,0.00,-9.092,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,115.353,587489.825,99,0.0
2.3,0.230,0.00,0.00,3387.118,3386.888,3.727,222.7,5.500e+02,1.308e-02,11.642,12.547,236.9,6.398e+02,0.860,1.760,214.0,6.227e+02,1.519e-02,0.0,1.282e-02,1.334e-02,1.318e-02,0.8,2.00,236.0,0.25,-13.9,-15.6,-12.2,-13.2,-1.3,3.3,0.000,-2.1,-0.4,1.549,-3.4,2.9,1.549,2.9,2.9,1.460,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8129e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9580e+21,1.50,1.63,39.96,1.7275e+23,96.53,95.29,44.01,1.7927e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9299e+21,1.75,2.72,28.02,2.3305e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4078e+20,0.06,0.13,18.02,223.0,5.520e+02,1.310e-02,-1.2,0.9,217.1,229.6,1.257e-02,1.356e-02,-1.632,-9.082,0.00,-9.082,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,115.260,587015.896,99,0.0
2.4,0.240,0.00,0.00,3387.128,3386.888,3.727,222.6,5.496e+02,1.307e-02,11.642,12.547,236.9,6.398e+02,0.859,1.770,214.0,6.221e+02,1.518e-02,0.0,1.281e-02,1.333e-02,1.317e-02,0.8,2.00,236.0,0.25,-13.9,-15.6,-12.2,-13.2,-1.3,3.3,0.000,-2.1,-0.3,1.516,-3.4,3.0,1.516,2.9,2.9,1.456,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8115e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9556e+21,1.50,1.63,39.96,1.7261e+23,96.53,95.29,44.01,1.7913e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9260e+21,1.75,2.72,28.02,2.3287e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.4039e+20,0.06,0.13,18.02,223.0,5.516e+02,1.309e-02,-1.2,0.9,217.1,229.6,1.256e-02,1.355e-02,-1.632,-9.072,0.00,-9.072,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,115.167,586542.349,99,0.0
2.5,0.250,0.00,0.00,3387.138,3386.888,3.727,222.6,5.491e+02,1.306e-02,11.642,12.547,236.9,6.398e+02,0.858,1.780,214.0,6.215e+02,1.516e-02,0.0,1.280e-02,1.332e-02,1.315e-02,0.7,2.00,236.1,0.25,-13.9,-15.6,-12.2,-13.3,-1.2,3.3,0.000,-2.2,-0.2,1.513,-3.5,3.1,1.513,2.9,2.9,1.452,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8100e+23,1.889e+02,1.335e+00,43.442,0.9870,2.9532e+21,1.50,1.63,39.96,1.7247e+23,96.53,95.29,44.01,1.7898e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9221e+21,1.75,2.72,28.02,2.3268e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.3999e+20,0.05,0.13,18.02,223.0,5.511e+02,1.308e-02,-1.2,0.9,217.1,229.6,1.255e-02,1.354e-02,-1.632,-9.062,0.00,-9.062,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,115.074,586069.186,99,0.0
2.6,0.260,0.00,0.00,3387.148,3386.888,3.727,222.6,5.486e+02,1.305e-02,11.642,12.547,236.9,6.398e+02,0.858,1.790,214.0,6.209e+02,1.515e-02,0.0,1.279e-02,1.331e-02,1.314e-02,0.7,2.00,236.1,0.25,-13.9,-15.6,-12.2,-13.3,-1.2,3.3,0.000,-2.3,0.0,1.588,-3.5,3.3,1.588,2.9,2.9,1.448,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8086e+23,1.889e+02,1.335e+00,43.443,0.9870,2.9509e+21,1.50,1.63,39.96,1.7234e+23,96.53,95.29,44.01,1.7884e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9182e+21,1.75,2.72,28.02,2.3249e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.3960e+20,0.05,0.13,18.02,223.0,5.506e+02,1.307e-02,-1.2,0.9,217.1,229.6,1.254e-02,1.353e-02,-1.632,-9.052,0.00,-9.052,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,114.982,585596.406,99,0.0
2.7,0.270,0.00,0.00,3387.158,3386.888,3.727,222.6,5.481e+02,1.304e-02,11.642,12.547,236.9,6.398e+02,0.857,1.800,214.0,6.204e+02,1.514e-02,0.0,1.278e-02,1.330e-02,1.314e-02,0.8,2.00,236.0,0.25,-13.9,-15.6,-12.2,-13.2,-1.2,3.3,0.000,-2.4,-0.1,1.474,-3.6,3.2,1.474,2.9,2.9,1.445,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8071e+23,1.889e+02,1.335e+00,43.443,0.9870,2.9485e+21,1.50,1.63,39.96,1.7220e+23,96.53,95.29,44.01,1.7870e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9142e+21,1.75,2.72,28.02,2.3231e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.3921e+20,0.05,0.13,18.02,223.0,5.501e+02,1.306e-02,-1.2,0.9,217.0,229.6,1.253e-02,1.352e-02,-1.632,-9.042,0.00,-9.042,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,114.889,585124.009,99,0.0
2.8,0.280,0.00,0.00,3387.168,3386.888,3.727,222.6,5.477e+02,1.303e-02,11.642,12.547,236.9,6.398e+02,0.856,1.810,214.0,6.198e+02,1.512e-02,0.0,1.277e-02,1.329e-02,1.314e-02,0.9,2.00,235.9,0.25,-13.9,-15.6,-12.2,-13.1,-1.2,3.3,0.000,-2.4,-0.3,1.488,-3.6,3.0,1.488,2.9,2.9,1.441,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8057e+23,1.889e+02,1.335e+00,43.443,0.9870,2.9462e+21,1.50,1.63,39.96,1.7206e+23,96.53,95.29,44.01,1.7856e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9103e+21,1.75,2.72,28.02,2.3212e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.3881e+20,0.05,0.13,18.02,222.9,5.497e+02,1.305e-02,-1.2,0.9,217.0,229.5,1.252e-02,1.351e-02,-1.632,-9.032,0.00,-9.032,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,114.796,584651.994,99,0.0
2.9,0.290,0.00,0.00,3387.178,3386.888,3.727,222.6,5.472e+02,1.302e-02,11.642,12.547,236.9,6.398e+02,0.855,1.820,214.0,6.192e+02,1.511e-02,0.0,1.276e-02,1.328e-02,1.314e-02,1.0,2.00,235.8,0.25,-13.9,-15.6,-12.1,-13.1,-1.2,3.3,0.000,-2.5,-0.3,1.488,-3.7,3.0,1.488,2.9,2.9,1.437,359.80,-0.09,359.99,12.00,0.09,5.04,1.56,88774.9,1.8042e+23,1.889e+02,1.335e+00,43.443,0.9870,2.9438e+21,1.50,1.63,39.96,1.7193e+23,96.53,95.29,44.01,1.7841e+20,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,4.9064e+21,1.75,2.72,28.02,2.3194e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,2.3842e+20,0.05,0.13,18.02,222.9,5.492e+02,1.304e-02,-1.2,0.9,217.0,229.5,1.251e-02,1.350e-02,-1.632,-9.022,0.00,-9.022,3396.200,291.2,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.813e-06,114.704,584180.361,99,0.0
